dataset,category,split,label,anomaly_type,image_path,mask_path,has_mask
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\008.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\009.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\010.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\011.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\012.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\013.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\014.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\015.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\016.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\017.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\018.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\019.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\020.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\021.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\022.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\023.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\024.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\025.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\026.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\027.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\028.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\029.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\030.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\031.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\032.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\033.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\034.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\035.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\036.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\037.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\038.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\039.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\040.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\041.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\042.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\043.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\044.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\045.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\046.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\047.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\048.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\049.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\050.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\051.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\052.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\053.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\054.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\055.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\056.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\057.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\058.png,,False
MVTec_LOCO_AD,splicing_connectors,validation,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\validation\good\059.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\000.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\001.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\002.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\003.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\004.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\005.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\006.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\007.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\008.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\009.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\010.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\011.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\012.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\013.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\014.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\015.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\016.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\017.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\018.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\019.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\020.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\021.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\022.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\023.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\024.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\025.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\026.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\027.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\028.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\029.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\030.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\031.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\032.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\033.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\034.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\035.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\036.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\037.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\038.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\039.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\040.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\041.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\042.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\043.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\044.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\045.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\046.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\047.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\048.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\049.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\050.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\051.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\052.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\053.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\054.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\055.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\056.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\057.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\058.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\059.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\060.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\061.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\062.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\063.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\064.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\065.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\066.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\067.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\068.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\069.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\070.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\071.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\072.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\073.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\074.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\075.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\076.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\077.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\078.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\079.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\080.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\081.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\082.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\083.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\084.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\085.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\086.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\087.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\088.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\089.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\090.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\091.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\092.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\093.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\094.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\095.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\096.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\097.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\098.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\099.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\100.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\101.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\102.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\103.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\104.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\105.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\106.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\107.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\108.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\109.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\110.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\111.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\112.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\113.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\114.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\115.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\116.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\117.png,,False
MVTec_LOCO_AD,splicing_connectors,test,normal,none,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\good\118.png,,False
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\000.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\000\000.png,True
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\001.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\001\000.png,True
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\002.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\002\000.png,True
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\003.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\003\000.png,True
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\004.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\004\000.png,True
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\005.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\005\000.png,True
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\006.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\006\000.png,True
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\007.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\007\000.png,True
MVTec_LOCO_AD,splicing_connectors,test,anomaly,logical_anomalies,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\test\logical_anomalies\008.png,D:\patchcore\data\mvtec_loco_anomaly_detection\splicing_connectors\ground_truth\logical_anomalies\008\000.png,True
