dataset,category,split,label,image_path,mask_path,has_mask
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0765.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0766.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0767.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0768.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0769.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0770.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0771.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0772.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0773.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0774.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0775.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0776.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0777.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0778.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0779.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0780.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0781.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0782.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0783.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0784.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0785.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0786.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0787.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0788.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0789.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0790.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0791.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0792.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0793.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0794.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0795.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0796.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0797.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0798.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0799.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0800.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0801.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0802.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0803.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0804.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0805.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0806.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0807.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0808.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0809.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0810.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0811.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0812.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0813.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0814.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0815.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0816.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0817.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0818.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0819.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0820.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0821.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0822.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0823.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0824.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0825.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0826.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0827.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0828.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0829.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0830.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0831.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0832.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0833.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0834.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0835.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0836.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0837.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0838.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0839.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0840.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0841.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0842.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0843.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0844.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0845.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0846.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0847.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0848.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0849.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0850.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0851.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0852.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0853.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0854.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0855.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0856.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0857.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0858.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0859.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0860.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0861.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0862.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0863.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0864.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0865.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0866.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0867.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0868.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0869.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0870.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0871.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0872.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0873.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0874.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0875.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0876.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0877.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0878.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0879.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0880.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0881.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0882.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0883.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0884.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0885.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0886.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0887.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0888.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0889.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0890.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0891.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0892.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0893.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0894.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0895.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0896.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0897.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0898.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0899.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0900.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0901.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0902.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0903.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0904.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0905.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0906.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0907.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0908.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0909.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0910.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0911.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0912.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0913.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0914.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0915.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0916.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0917.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0918.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0919.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0920.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0921.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0922.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0923.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0924.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0925.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0926.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0927.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0928.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0929.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0930.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0931.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0932.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0933.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0934.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0935.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0936.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0937.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0938.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0939.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0940.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0941.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0942.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0943.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0944.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0945.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0946.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0947.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0948.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0949.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0950.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0951.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0952.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0953.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0954.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0955.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0956.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0957.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0958.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0959.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0960.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0961.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0962.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0963.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0964.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0965.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0966.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0967.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0968.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0969.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0970.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0971.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0972.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0973.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0974.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0975.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0976.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0977.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0978.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0979.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0980.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0981.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0982.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0983.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0984.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0985.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0986.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0987.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0988.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0989.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0990.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0991.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0992.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0993.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0994.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0995.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0996.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0997.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0998.bmp,,False
BTAD,03,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\train\ok\0999.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0000.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0001.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0002.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0003.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0004.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0005.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0006.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0007.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0008.bmp,,False
BTAD,03,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\03\test\ok\0009.bmp,,False
