dataset,category,split,label,image_path,mask_path,has_mask,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20077.png,D:\patchcore\data\KolektorSDD2\test\20077_GT.png,True,230,639,146970,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20078.png,D:\patchcore\data\KolektorSDD2\test\20078_GT.png,True,231,641,148071,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20079.png,D:\patchcore\data\KolektorSDD2\test\20079_GT.png,True,226,641,144866,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20080.png,D:\patchcore\data\KolektorSDD2\test\20080_GT.png,True,228,631,143868,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20081.png,D:\patchcore\data\KolektorSDD2\test\20081_GT.png,True,228,635,144780,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20082.png,D:\patchcore\data\KolektorSDD2\test\20082_GT.png,True,230,638,146740,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20083.png,D:\patchcore\data\KolektorSDD2\test\20083_GT.png,True,228,648,147744,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20084.png,D:\patchcore\data\KolektorSDD2\test\20084_GT.png,True,229,639,146331,4492,0.030697528206600107,3.069752820660011
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20085.png,D:\patchcore\data\KolektorSDD2\test\20085_GT.png,True,228,635,144780,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20086.png,D:\patchcore\data\KolektorSDD2\test\20086_GT.png,True,231,651,150381,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20087.png,D:\patchcore\data\KolektorSDD2\test\20087_GT.png,True,230,641,147430,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20088.png,D:\patchcore\data\KolektorSDD2\test\20088_GT.png,True,229,639,146331,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20089.png,D:\patchcore\data\KolektorSDD2\test\20089_GT.png,True,229,633,144957,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20090.png,D:\patchcore\data\KolektorSDD2\test\20090_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20091.png,D:\patchcore\data\KolektorSDD2\test\20091_GT.png,True,229,650,148850,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20092.png,D:\patchcore\data\KolektorSDD2\test\20092_GT.png,True,232,631,146392,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20093.png,D:\patchcore\data\KolektorSDD2\test\20093_GT.png,True,228,640,145920,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20094.png,D:\patchcore\data\KolektorSDD2\test\20094_GT.png,True,230,633,145590,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20095.png,D:\patchcore\data\KolektorSDD2\test\20095_GT.png,True,231,645,148995,4457,0.029913755495150844,2.991375549515084
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20096.png,D:\patchcore\data\KolektorSDD2\test\20096_GT.png,True,229,636,145644,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20097.png,D:\patchcore\data\KolektorSDD2\test\20097_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20098.png,D:\patchcore\data\KolektorSDD2\test\20098_GT.png,True,226,633,143058,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20099.png,D:\patchcore\data\KolektorSDD2\test\20099_GT.png,True,230,637,146510,3785,0.0258344140331718,2.5834414033171798
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20100.png,D:\patchcore\data\KolektorSDD2\test\20100_GT.png,True,230,644,148120,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20101.png,D:\patchcore\data\KolektorSDD2\test\20101_GT.png,True,229,638,146102,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20102.png,D:\patchcore\data\KolektorSDD2\test\20102_GT.png,True,229,639,146331,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20103.png,D:\patchcore\data\KolektorSDD2\test\20103_GT.png,True,229,650,148850,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20104.png,D:\patchcore\data\KolektorSDD2\test\20104_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20105.png,D:\patchcore\data\KolektorSDD2\test\20105_GT.png,True,229,636,145644,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20106.png,D:\patchcore\data\KolektorSDD2\test\20106_GT.png,True,230,651,149730,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20107.png,D:\patchcore\data\KolektorSDD2\test\20107_GT.png,True,230,638,146740,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20108.png,D:\patchcore\data\KolektorSDD2\test\20108_GT.png,True,229,638,146102,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20109.png,D:\patchcore\data\KolektorSDD2\test\20109_GT.png,True,229,631,144499,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20110.png,D:\patchcore\data\KolektorSDD2\test\20110_GT.png,True,232,631,146392,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20111.png,D:\patchcore\data\KolektorSDD2\test\20111_GT.png,True,233,615,143295,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20112.png,D:\patchcore\data\KolektorSDD2\test\20112_GT.png,True,230,642,147660,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20113.png,D:\patchcore\data\KolektorSDD2\test\20113_GT.png,True,229,634,145186,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20114.png,D:\patchcore\data\KolektorSDD2\test\20114_GT.png,True,230,645,148350,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20115.png,D:\patchcore\data\KolektorSDD2\test\20115_GT.png,True,228,625,142500,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20116.png,D:\patchcore\data\KolektorSDD2\test\20116_GT.png,True,233,630,146790,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20117.png,D:\patchcore\data\KolektorSDD2\test\20117_GT.png,True,231,639,147609,3272,0.022166670053993996,2.2166670053993998
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20118.png,D:\patchcore\data\KolektorSDD2\test\20118_GT.png,True,229,637,145873,5000,0.03427639110733309,3.427639110733309
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20119.png,D:\patchcore\data\KolektorSDD2\test\20119_GT.png,True,228,638,145464,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20120.png,D:\patchcore\data\KolektorSDD2\test\20120_GT.png,True,231,637,147147,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20121.png,D:\patchcore\data\KolektorSDD2\test\20121_GT.png,True,229,645,147705,6609,0.04474459226160252,4.474459226160252
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20122.png,D:\patchcore\data\KolektorSDD2\test\20122_GT.png,True,230,629,144670,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20123.png,D:\patchcore\data\KolektorSDD2\test\20123_GT.png,True,218,621,135378,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20124.png,D:\patchcore\data\KolektorSDD2\test\20124_GT.png,True,234,637,149058,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20125.png,D:\patchcore\data\KolektorSDD2\test\20125_GT.png,True,235,633,148755,2144,0.014412960908877013,1.4412960908877013
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20126.png,D:\patchcore\data\KolektorSDD2\test\20126_GT.png,True,232,627,145464,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20127.png,D:\patchcore\data\KolektorSDD2\test\20127_GT.png,True,234,631,147654,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20128.png,D:\patchcore\data\KolektorSDD2\test\20128_GT.png,True,227,628,142556,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20129.png,D:\patchcore\data\KolektorSDD2\test\20129_GT.png,True,228,626,142728,2062,0.014447060142368701,1.4447060142368702
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20130.png,D:\patchcore\data\KolektorSDD2\test\20130_GT.png,True,228,637,145236,1282,0.008827012586411083,0.8827012586411084
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20131.png,D:\patchcore\data\KolektorSDD2\test\20131_GT.png,True,231,643,148533,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20132.png,D:\patchcore\data\KolektorSDD2\test\20132_GT.png,True,229,639,146331,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20133.png,D:\patchcore\data\KolektorSDD2\test\20133_GT.png,True,228,640,145920,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20134.png,D:\patchcore\data\KolektorSDD2\test\20134_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20135.png,D:\patchcore\data\KolektorSDD2\test\20135_GT.png,True,216,650,140400,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20136.png,D:\patchcore\data\KolektorSDD2\test\20136_GT.png,True,229,634,145186,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20137.png,D:\patchcore\data\KolektorSDD2\test\20137_GT.png,True,227,631,143237,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20138.png,D:\patchcore\data\KolektorSDD2\test\20138_GT.png,True,231,638,147378,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20139.png,D:\patchcore\data\KolektorSDD2\test\20139_GT.png,True,211,634,133774,559,0.004178689431429127,0.4178689431429127
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20140.png,D:\patchcore\data\KolektorSDD2\test\20140_GT.png,True,231,635,146685,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20141.png,D:\patchcore\data\KolektorSDD2\test\20141_GT.png,True,229,627,143583,3268,0.022760354638083895,2.2760354638083893
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20142.png,D:\patchcore\data\KolektorSDD2\test\20142_GT.png,True,229,637,145873,1763,0.012085855504445648,1.2085855504445648
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20143.png,D:\patchcore\data\KolektorSDD2\test\20143_GT.png,True,228,639,145692,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20144.png,D:\patchcore\data\KolektorSDD2\test\20144_GT.png,True,229,635,145415,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20145.png,D:\patchcore\data\KolektorSDD2\test\20145_GT.png,True,229,629,144041,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20146.png,D:\patchcore\data\KolektorSDD2\test\20146_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20147.png,D:\patchcore\data\KolektorSDD2\test\20147_GT.png,True,224,636,142464,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20148.png,D:\patchcore\data\KolektorSDD2\test\20148_GT.png,True,230,630,144900,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20149.png,D:\patchcore\data\KolektorSDD2\test\20149_GT.png,True,231,648,149688,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20150.png,D:\patchcore\data\KolektorSDD2\test\20150_GT.png,True,226,638,144188,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20151.png,D:\patchcore\data\KolektorSDD2\test\20151_GT.png,True,233,640,149120,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20152.png,D:\patchcore\data\KolektorSDD2\test\20152_GT.png,True,228,627,142956,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20153.png,D:\patchcore\data\KolektorSDD2\test\20153_GT.png,True,226,639,144414,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20154.png,D:\patchcore\data\KolektorSDD2\test\20154_GT.png,True,226,633,143058,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20155.png,D:\patchcore\data\KolektorSDD2\test\20155_GT.png,True,230,633,145590,1002,0.006882340820111271,0.6882340820111271
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20156.png,D:\patchcore\data\KolektorSDD2\test\20156_GT.png,True,227,632,143464,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20157.png,D:\patchcore\data\KolektorSDD2\test\20157_GT.png,True,216,634,136944,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20158.png,D:\patchcore\data\KolektorSDD2\test\20158_GT.png,True,229,641,146789,17472,0.11902799256075046,11.902799256075046
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20159.png,D:\patchcore\data\KolektorSDD2\test\20159_GT.png,True,233,632,147256,755,0.005127125550062476,0.5127125550062476
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20160.png,D:\patchcore\data\KolektorSDD2\test\20160_GT.png,True,231,636,146916,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20161.png,D:\patchcore\data\KolektorSDD2\test\20161_GT.png,True,233,629,146557,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20162.png,D:\patchcore\data\KolektorSDD2\test\20162_GT.png,True,233,648,150984,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20163.png,D:\patchcore\data\KolektorSDD2\test\20163_GT.png,True,228,643,146604,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20164.png,D:\patchcore\data\KolektorSDD2\test\20164_GT.png,True,230,634,145820,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20165.png,D:\patchcore\data\KolektorSDD2\test\20165_GT.png,True,228,632,144096,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20166.png,D:\patchcore\data\KolektorSDD2\test\20166_GT.png,True,228,644,146832,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20167.png,D:\patchcore\data\KolektorSDD2\test\20167_GT.png,True,231,640,147840,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20168.png,D:\patchcore\data\KolektorSDD2\test\20168_GT.png,True,230,634,145820,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20169.png,D:\patchcore\data\KolektorSDD2\test\20169_GT.png,True,231,648,149688,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20170.png,D:\patchcore\data\KolektorSDD2\test\20170_GT.png,True,236,649,153164,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20171.png,D:\patchcore\data\KolektorSDD2\test\20171_GT.png,True,227,619,140513,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20172.png,D:\patchcore\data\KolektorSDD2\test\20172_GT.png,True,229,630,144270,2273,0.015755181257364664,1.5755181257364663
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20173.png,D:\patchcore\data\KolektorSDD2\test\20173_GT.png,True,218,633,137994,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20174.png,D:\patchcore\data\KolektorSDD2\test\20174_GT.png,True,232,642,148944,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20175.png,D:\patchcore\data\KolektorSDD2\test\20175_GT.png,True,223,625,139375,939,0.006737219730941704,0.6737219730941704
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20176.png,D:\patchcore\data\KolektorSDD2\test\20176_GT.png,True,233,646,150518,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20177.png,D:\patchcore\data\KolektorSDD2\test\20177_GT.png,True,230,647,148810,819,0.005503662388280358,0.5503662388280358
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20178.png,D:\patchcore\data\KolektorSDD2\test\20178_GT.png,True,228,638,145464,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20179.png,D:\patchcore\data\KolektorSDD2\test\20179_GT.png,True,229,640,146560,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20180.png,D:\patchcore\data\KolektorSDD2\test\20180_GT.png,True,234,643,150462,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20181.png,D:\patchcore\data\KolektorSDD2\test\20181_GT.png,True,227,638,144826,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20182.png,D:\patchcore\data\KolektorSDD2\test\20182_GT.png,True,231,651,150381,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20183.png,D:\patchcore\data\KolektorSDD2\test\20183_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20184.png,D:\patchcore\data\KolektorSDD2\test\20184_GT.png,True,227,635,144145,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20185.png,D:\patchcore\data\KolektorSDD2\test\20185_GT.png,True,232,637,147784,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20186.png,D:\patchcore\data\KolektorSDD2\test\20186_GT.png,True,231,632,145992,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20187.png,D:\patchcore\data\KolektorSDD2\test\20187_GT.png,True,230,634,145820,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20188.png,D:\patchcore\data\KolektorSDD2\test\20188_GT.png,True,225,641,144225,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20189.png,D:\patchcore\data\KolektorSDD2\test\20189_GT.png,True,230,641,147430,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20190.png,D:\patchcore\data\KolektorSDD2\test\20190_GT.png,True,236,640,151040,4865,0.03221001059322034,3.2210010593220337
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20191.png,D:\patchcore\data\KolektorSDD2\test\20191_GT.png,True,229,635,145415,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20192.png,D:\patchcore\data\KolektorSDD2\test\20192_GT.png,True,229,636,145644,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20193.png,D:\patchcore\data\KolektorSDD2\test\20193_GT.png,True,228,638,145464,43869,0.30157977231479954,30.157977231479954
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20194.png,D:\patchcore\data\KolektorSDD2\test\20194_GT.png,True,226,643,145318,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20195.png,D:\patchcore\data\KolektorSDD2\test\20195_GT.png,True,229,644,147476,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20196.png,D:\patchcore\data\KolektorSDD2\test\20196_GT.png,True,229,628,143812,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20197.png,D:\patchcore\data\KolektorSDD2\test\20197_GT.png,True,233,630,146790,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20198.png,D:\patchcore\data\KolektorSDD2\test\20198_GT.png,True,233,628,146324,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20199.png,D:\patchcore\data\KolektorSDD2\test\20199_GT.png,True,229,644,147476,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20200.png,D:\patchcore\data\KolektorSDD2\test\20200_GT.png,True,228,644,146832,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20201.png,D:\patchcore\data\KolektorSDD2\test\20201_GT.png,True,228,626,142728,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20202.png,D:\patchcore\data\KolektorSDD2\test\20202_GT.png,True,231,637,147147,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20203.png,D:\patchcore\data\KolektorSDD2\test\20203_GT.png,True,231,638,147378,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20204.png,D:\patchcore\data\KolektorSDD2\test\20204_GT.png,True,232,641,148712,4284,0.02880735919091936,2.880735919091936
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20205.png,D:\patchcore\data\KolektorSDD2\test\20205_GT.png,True,234,631,147654,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20206.png,D:\patchcore\data\KolektorSDD2\test\20206_GT.png,True,229,632,144728,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20207.png,D:\patchcore\data\KolektorSDD2\test\20207_GT.png,True,233,639,148887,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20208.png,D:\patchcore\data\KolektorSDD2\test\20208_GT.png,True,229,636,145644,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,anomaly,D:\patchcore\data\KolektorSDD2\test\20209.png,D:\patchcore\data\KolektorSDD2\test\20209_GT.png,True,223,640,142720,10058,0.07047365470852018,7.047365470852018
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20210.png,D:\patchcore\data\KolektorSDD2\test\20210_GT.png,True,233,640,149120,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20211.png,D:\patchcore\data\KolektorSDD2\test\20211_GT.png,True,234,639,149526,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20212.png,D:\patchcore\data\KolektorSDD2\test\20212_GT.png,True,230,639,146970,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20213.png,D:\patchcore\data\KolektorSDD2\test\20213_GT.png,True,232,629,145928,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20214.png,D:\patchcore\data\KolektorSDD2\test\20214_GT.png,True,232,630,146160,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20215.png,D:\patchcore\data\KolektorSDD2\test\20215_GT.png,True,233,633,147489,0,0.0,0.0
KolektorSDD2,Kolektor_surface,test,normal,D:\patchcore\data\KolektorSDD2\test\20216.png,D:\patchcore\data\KolektorSDD2\test\20216_GT.png,True,228,631,143868,0,0.0,0.0
