category,defect_type,image_path,mask_path,image_width,image_height,defect_area_pixels,image_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\003.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\003_mask.png,840,840,19682,705600,0.027893990929705216,2.7893990929705215
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\004.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\004_mask.png,840,840,6986,705600,0.009900793650793651,0.9900793650793651
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\005.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\005_mask.png,840,840,10629,705600,0.015063775510204082,1.5063775510204083
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\006.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\006_mask.png,840,840,25581,705600,0.03625425170068027,3.625425170068027
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\007.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\007_mask.png,840,840,19344,705600,0.02741496598639456,2.741496598639456
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\008.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\008_mask.png,840,840,14109,705600,0.01999574829931973,1.9995748299319729
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\009.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\009_mask.png,840,840,16965,705600,0.024043367346938776,2.4043367346938775
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\010.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\010_mask.png,840,840,25407,705600,0.03600765306122449,3.600765306122449
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\011.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\011_mask.png,840,840,9042,705600,0.012814625850340136,1.2814625850340136
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\012.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\012_mask.png,840,840,20740,705600,0.02939342403628118,2.939342403628118
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\013.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\013_mask.png,840,840,14517,705600,0.020573979591836735,2.0573979591836733
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\014.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\014_mask.png,840,840,11509,705600,0.0163109410430839,1.63109410430839
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\015.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\015_mask.png,840,840,5942,705600,0.008421201814058957,0.8421201814058957
tile,crack,D:\patchcore\data\mvtec\tile\test\crack\016.png,D:\patchcore\data\mvtec\tile\ground_truth\crack\016_mask.png,840,840,14805,705600,0.020982142857142855,2.0982142857142856
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\000.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\000_mask.png,840,840,44535,705600,0.06311649659863945,6.311649659863945
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\001.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\001_mask.png,840,840,59075,705600,0.08372307256235828,8.372307256235828
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\002.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\002_mask.png,840,840,54803,705600,0.07766865079365079,7.766865079365079
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\003.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\003_mask.png,840,840,250395,705600,0.35486819727891156,35.48681972789115
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\004.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\004_mask.png,840,840,130408,705600,0.1848185941043084,18.48185941043084
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\005.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\005_mask.png,840,840,39258,705600,0.05563775510204082,5.563775510204081
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\006.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\006_mask.png,840,840,124511,705600,0.1764611678004535,17.64611678004535
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\007.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\007_mask.png,840,840,99204,705600,0.1405952380952381,14.05952380952381
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\008.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\008_mask.png,840,840,91761,705600,0.130046768707483,13.0046768707483
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\009.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\009_mask.png,840,840,34863,705600,0.04940901360544218,4.940901360544218
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\010.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\010_mask.png,840,840,116714,705600,0.1654109977324263,16.541099773242628
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\011.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\011_mask.png,840,840,70107,705600,0.09935799319727891,9.935799319727892
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\012.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\012_mask.png,840,840,75590,705600,0.10712868480725624,10.712868480725623
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\013.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\013_mask.png,840,840,15094,705600,0.02139172335600907,2.139172335600907
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\014.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\014_mask.png,840,840,34489,705600,0.04887896825396825,4.887896825396825
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\015.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\015_mask.png,840,840,34142,705600,0.04838718820861678,4.838718820861678
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\016.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\016_mask.png,840,840,23970,705600,0.03397108843537415,3.397108843537415
tile,glue_strip,D:\patchcore\data\mvtec\tile\test\glue_strip\017.png,D:\patchcore\data\mvtec\tile\ground_truth\glue_strip\017_mask.png,840,840,110862,705600,0.15711734693877552,15.711734693877553
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\000.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\000_mask.png,840,840,12829,705600,0.018181689342403627,1.8181689342403626
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\001.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\001_mask.png,840,840,28917,705600,0.040982142857142856,4.098214285714286
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\002.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\002_mask.png,840,840,17245,705600,0.02444019274376417,2.444019274376417
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\003.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\003_mask.png,840,840,35496,705600,0.05030612244897959,5.030612244897959
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\004.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\004_mask.png,840,840,35025,705600,0.049638605442176874,4.963860544217687
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\005.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\005_mask.png,840,840,30099,705600,0.04265731292517007,4.265731292517007
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\006.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\006_mask.png,840,840,33365,705600,0.0472859977324263,4.72859977324263
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\007.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\007_mask.png,840,840,38976,705600,0.05523809523809524,5.523809523809524
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\008.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\008_mask.png,840,840,18443,705600,0.026138038548752834,2.6138038548752833
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\009.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\009_mask.png,840,840,29798,705600,0.042230725623582765,4.2230725623582765
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\010.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\010_mask.png,840,840,43771,705600,0.062033730158730156,6.203373015873016
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\011.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\011_mask.png,840,840,49025,705600,0.06947987528344671,6.947987528344671
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\012.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\012_mask.png,840,840,18180,705600,0.02576530612244898,2.576530612244898
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\013.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\013_mask.png,840,840,22027,705600,0.031217403628117913,3.1217403628117912
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\014.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\014_mask.png,840,840,49838,705600,0.07063208616780045,7.063208616780045
tile,gray_stroke,D:\patchcore\data\mvtec\tile\test\gray_stroke\015.png,D:\patchcore\data\mvtec\tile\ground_truth\gray_stroke\015_mask.png,840,840,12732,705600,0.01804421768707483,1.8044217687074828
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\000.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\000_mask.png,840,840,156962,705600,0.22245181405895692,22.245181405895693
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\001.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\001_mask.png,840,840,91043,705600,0.12902919501133786,12.902919501133786
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\002.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\002_mask.png,840,840,128797,705600,0.18253543083900226,18.253543083900226
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\003.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\003_mask.png,840,840,98092,705600,0.13901927437641723,13.901927437641723
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\004.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\004_mask.png,840,840,92869,705600,0.13161706349206348,13.161706349206348
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\005.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\005_mask.png,840,840,87198,705600,0.12357993197278912,12.357993197278912
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\006.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\006_mask.png,840,840,99993,705600,0.14171343537414965,14.171343537414966
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\007.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\007_mask.png,840,840,114748,705600,0.16262471655328797,16.2624716553288
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\008.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\008_mask.png,840,840,96147,705600,0.1362627551020408,13.626275510204081
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\009.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\009_mask.png,840,840,102913,705600,0.1458517573696145,14.58517573696145
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\010.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\010_mask.png,840,840,91249,705600,0.12932114512471654,12.932114512471655
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\011.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\011_mask.png,840,840,82389,705600,0.11676445578231293,11.676445578231293
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\012.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\012_mask.png,840,840,88684,705600,0.1256859410430839,12.568594104308389
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\013.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\013_mask.png,840,840,90625,705600,0.12843679138321995,12.843679138321995
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\014.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\014_mask.png,840,840,116624,705600,0.16528344671201814,16.528344671201815
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\015.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\015_mask.png,840,840,165837,705600,0.2350297619047619,23.50297619047619
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\016.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\016_mask.png,840,840,153743,705600,0.21788973922902494,21.788973922902493
tile,oil,D:\patchcore\data\mvtec\tile\test\oil\017.png,D:\patchcore\data\mvtec\tile\ground_truth\oil\017_mask.png,840,840,138472,705600,0.19624716553287982,19.624716553287982
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\000.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\000_mask.png,840,840,28859,705600,0.0408999433106576,4.08999433106576
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\001.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\001_mask.png,840,840,66556,705600,0.09432539682539683,9.432539682539682
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\002.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\002_mask.png,840,840,87247,705600,0.12364937641723356,12.364937641723357
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\003.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\003_mask.png,840,840,145623,705600,0.20638180272108844,20.638180272108844
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\004.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\004_mask.png,840,840,233871,705600,0.3314498299319728,33.14498299319728
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\005.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\005_mask.png,840,840,65759,705600,0.09319586167800453,9.319586167800454
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\006.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\006_mask.png,840,840,57110,705600,0.08093820861678004,8.093820861678005
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\007.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\007_mask.png,840,840,83541,705600,0.11839710884353742,11.839710884353742
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\008.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\008_mask.png,840,840,109359,705600,0.15498724489795918,15.498724489795917
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\009.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\009_mask.png,840,840,201585,705600,0.28569302721088435,28.569302721088434
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\010.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\010_mask.png,840,840,85726,705600,0.1214937641723356,12.14937641723356
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\011.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\011_mask.png,840,840,71653,705600,0.10154903628117914,10.154903628117914
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\012.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\012_mask.png,840,840,147299,705600,0.20875708616780045,20.875708616780045
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\013.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\013_mask.png,840,840,182803,705600,0.2590745464852608,25.90745464852608
tile,rough,D:\patchcore\data\mvtec\tile\test\rough\014.png,D:\patchcore\data\mvtec\tile\ground_truth\rough\014_mask.png,840,840,95452,705600,0.13527777777777777,13.527777777777777
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\000.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\000_mask.png,1024,1024,23837,1048576,0.02273273468017578,2.273273468017578
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\001.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\001_mask.png,1024,1024,5034,1048576,0.0048007965087890625,0.48007965087890625
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\002.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\002_mask.png,1024,1024,10380,1048576,0.009899139404296875,0.9899139404296875
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\003.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\003_mask.png,1024,1024,6514,1048576,0.0062122344970703125,0.6212234497070312
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\004.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\004_mask.png,1024,1024,2630,1048576,0.0025081634521484375,0.25081634521484375
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\005.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\005_mask.png,1024,1024,50948,1048576,0.048587799072265625,4.8587799072265625
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\006.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\006_mask.png,1024,1024,14006,1048576,0.013357162475585938,1.3357162475585938
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\007.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\007_mask.png,1024,1024,2497,1048576,0.0023813247680664062,0.23813247680664062
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\008.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\008_mask.png,1024,1024,53950,1048576,0.05145072937011719,5.145072937011719
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\009.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\009_mask.png,1024,1024,4241,1048576,0.004044532775878906,0.4044532775878906
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\010.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\010_mask.png,1024,1024,59590,1048576,0.05682945251464844,5.682945251464844
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\011.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\011_mask.png,1024,1024,4155,1048576,0.003962516784667969,0.3962516784667969
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\012.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\012_mask.png,1024,1024,18487,1048576,0.017630577087402344,1.7630577087402344
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\013.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\013_mask.png,1024,1024,5557,1048576,0.005299568176269531,0.5299568176269531
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\014.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\014_mask.png,1024,1024,28666,1048576,0.027338027954101562,2.7338027954101562
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\015.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\015_mask.png,1024,1024,6902,1048576,0.0065822601318359375,0.6582260131835938
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\016.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\016_mask.png,1024,1024,12393,1048576,0.011818885803222656,1.1818885803222656
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\017.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\017_mask.png,1024,1024,29207,1048576,0.027853965759277344,2.7853965759277344
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\018.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\018_mask.png,1024,1024,3148,1048576,0.003002166748046875,0.3002166748046875
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\019.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\019_mask.png,1024,1024,18667,1048576,0.01780223846435547,1.7802238464355469
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\020.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\020_mask.png,1024,1024,12224,1048576,0.01165771484375,1.165771484375
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\021.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\021_mask.png,1024,1024,2649,1048576,0.0025262832641601562,0.2526283264160156
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\022.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\022_mask.png,1024,1024,136067,1048576,0.12976360321044922,12.976360321044922
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\023.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\023_mask.png,1024,1024,27880,1048576,0.02658843994140625,2.658843994140625
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\024.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\024_mask.png,1024,1024,5066,1048576,0.0048313140869140625,0.48313140869140625
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\025.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\025_mask.png,1024,1024,39645,1048576,0.03780841827392578,3.780841827392578
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\026.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\026_mask.png,1024,1024,8611,1048576,0.008212089538574219,0.8212089538574219
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\027.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\027_mask.png,1024,1024,2911,1048576,0.0027761459350585938,0.2776145935058594
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\028.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\028_mask.png,1024,1024,7829,1048576,0.007466316223144531,0.7466316223144531
toothbrush,defective,D:\patchcore\data\mvtec\toothbrush\test\defective\029.png,D:\patchcore\data\mvtec\toothbrush\ground_truth\defective\029_mask.png,1024,1024,69802,1048576,0.06656837463378906,6.656837463378906
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\000.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\000_mask.png,1024,1024,4485,1048576,0.004277229309082031,0.4277229309082031
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\001.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\001_mask.png,1024,1024,2346,1048576,0.0022373199462890625,0.22373199462890625
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\002.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\002_mask.png,1024,1024,11899,1048576,0.011347770690917969,1.1347770690917969
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\003.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\003_mask.png,1024,1024,9657,1048576,0.009209632873535156,0.9209632873535156
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\004.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\004_mask.png,1024,1024,4031,1048576,0.0038442611694335938,0.3844261169433594
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\005.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\005_mask.png,1024,1024,16698,1048576,0.015924453735351562,1.5924453735351562
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\006.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\006_mask.png,1024,1024,37531,1048576,0.03579235076904297,3.579235076904297
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\007.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\007_mask.png,1024,1024,33409,1048576,0.031861305236816406,3.1861305236816406
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\008.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\008_mask.png,1024,1024,38241,1048576,0.036469459533691406,3.6469459533691406
transistor,bent_lead,D:\patchcore\data\mvtec\transistor\test\bent_lead\009.png,D:\patchcore\data\mvtec\transistor\ground_truth\bent_lead\009_mask.png,1024,1024,9434,1048576,0.008996963500976562,0.8996963500976562
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\000.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\000_mask.png,1024,1024,11797,1048576,0.011250495910644531,1.1250495910644531
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\001.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\001_mask.png,1024,1024,18793,1048576,0.017922401428222656,1.7922401428222656
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\002.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\002_mask.png,1024,1024,10883,1048576,0.010378837585449219,1.0378837585449219
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\003.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\003_mask.png,1024,1024,14952,1048576,0.01425933837890625,1.425933837890625
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\004.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\004_mask.png,1024,1024,37545,1048576,0.035805702209472656,3.5805702209472656
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\005.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\005_mask.png,1024,1024,11874,1048576,0.011323928833007812,1.1323928833007812
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\006.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\006_mask.png,1024,1024,16077,1048576,0.015332221984863281,1.5332221984863281
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\007.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\007_mask.png,1024,1024,10691,1048576,0.010195732116699219,1.0195732116699219
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\008.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\008_mask.png,1024,1024,20817,1048576,0.019852638244628906,1.9852638244628906
transistor,cut_lead,D:\patchcore\data\mvtec\transistor\test\cut_lead\009.png,D:\patchcore\data\mvtec\transistor\ground_truth\cut_lead\009_mask.png,1024,1024,18426,1048576,0.017572402954101562,1.7572402954101562
transistor,damaged_case,D:\patchcore\data\mvtec\transistor\test\damaged_case\000.png,D:\patchcore\data\mvtec\transistor\ground_truth\damaged_case\000_mask.png,1024,1024,15585,1048576,0.014863014221191406,1.4863014221191406
transistor,damaged_case,D:\patchcore\data\mvtec\transistor\test\damaged_case\001.png,D:\patchcore\data\mvtec\transistor\ground_truth\damaged_case\001_mask.png,1024,1024,56114,1048576,0.05351448059082031,5.351448059082031
transistor,damaged_case,D:\patchcore\data\mvtec\transistor\test\damaged_case\002.png,D:\patchcore\data\mvtec\transistor\ground_truth\damaged_case\002_mask.png,1024,1024,6642,1048576,0.0063343048095703125,0.6334304809570312
transistor,damaged_case,D:\patchcore\data\mvtec\transistor\test\damaged_case\003.png,D:\patchcore\data\mvtec\transistor\ground_truth\damaged_case\003_mask.png,1024,1024,15628,1048576,0.014904022216796875,1.4904022216796875
