dataset,category,defect_type,split,label,image_path,mask_path,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\048.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\048.png,1562,960,1499520,25418,0.016950757575757577,1.6950757575757578
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\049.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\049.png,1562,960,1499520,1104,0.000736235595390525,0.0736235595390525
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\050.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\050.png,1562,960,1499520,24033,0.016027128681177977,1.6027128681177976
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\051.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\051.png,1562,960,1499520,4277,0.0028522460520699956,0.28522460520699955
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\052.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\052.png,1562,960,1499520,32315,0.02155022940674349,2.155022940674349
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\053.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\053.png,1562,960,1499520,8396,0.005599125053350406,0.5599125053350406
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\054.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\054.png,1562,960,1499520,2976,0.0019846350832266324,0.19846350832266324
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\055.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\055.png,1562,960,1499520,2804,0.0018699317114810072,0.1869931711481007
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\056.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\056.png,1562,960,1499520,1306,0.0008709453691848058,0.08709453691848058
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\057.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\057.png,1562,960,1499520,3363,0.0022427176696542895,0.22427176696542894
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\058.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\058.png,1562,960,1499520,1964,0.0013097524541186513,0.13097524541186512
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\059.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\059.png,1562,960,1499520,3995,0.0026641858728126333,0.26641858728126333
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\060.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\060.png,1562,960,1499520,2696,0.0017979086641058471,0.1797908664105847
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\061.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\061.png,1562,960,1499520,4095,0.002730873879641485,0.2730873879641485
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\062.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\062.png,1562,960,1499520,2672,0.0017819035424669228,0.17819035424669227
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\063.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\063.png,1562,960,1499520,1574,0.001049669227486129,0.1049669227486129
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\064.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\064.png,1562,960,1499520,4689,0.0031270006402048657,0.31270006402048656
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\065.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\065.png,1562,960,1499520,5366,0.003578478446436193,0.3578478446436193
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\066.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\066.png,1562,960,1499520,3587,0.0023920988049509176,0.23920988049509176
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\067.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\067.png,1562,960,1499520,6832,0.004556124626547162,0.4556124626547162
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\068.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\068.png,1562,960,1499520,2079,0.001386443661971831,0.13864436619718312
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\069.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\069.png,1562,960,1499520,1993,0.0013290919760990184,0.13290919760990183
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\070.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\070.png,1562,960,1499520,2554,0.0017032116944088775,0.17032116944088774
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\071.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\071.png,1562,960,1499520,2244,0.0014964788732394366,0.14964788732394366
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\072.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\072.png,1562,960,1499520,2374,0.0015831732821169442,0.15831732821169442
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\073.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\073.png,1562,960,1499520,2674,0.0017832373026034998,0.17832373026034998
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\074.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\074.png,1562,960,1499520,3597,0.0023987676056338027,0.23987676056338025
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\075.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\075.png,1562,960,1499520,2145,0.0014304577464788733,0.14304577464788734
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\076.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\076.png,1562,960,1499520,4308,0.0028729193341869397,0.28729193341869397
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\077.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\077.png,1562,960,1499520,9799,0.006534757789159198,0.6534757789159198
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\078.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\078.png,1562,960,1499520,3020,0.0020139778062313275,0.20139778062313274
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\079.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\079.png,1562,960,1499520,2355,0.0015705025608194621,0.15705025608194623
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\080.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\080.png,1562,960,1499520,5366,0.003578478446436193,0.3578478446436193
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\081.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\081.png,1562,960,1499520,5519,0.0036805110968843365,0.36805110968843363
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\082.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\082.png,1562,960,1499520,5323,0.0035498026034997865,0.35498026034997865
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\083.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\083.png,1562,960,1499520,3337,0.002225378787878788,0.22253787878787878
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\084.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\084.png,1562,960,1499520,3341,0.002228046308151942,0.2228046308151942
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\085.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\085.png,1562,960,1499520,3374,0.002250053350405463,0.2250053350405463
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\086.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\086.png,1562,960,1499520,2098,0.001399114383269313,0.1399114383269313
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\087.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\087.png,1562,960,1499520,2491,0.0016611982501067008,0.16611982501067007
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\088.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\088.png,1562,960,1499520,3152,0.002102005975245412,0.21020059752454118
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\089.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\089.png,1562,960,1499520,4421,0.0029482767819035425,0.29482767819035427
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\090.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\090.png,1562,960,1499520,2818,0.0018792680324370464,0.18792680324370464
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\091.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\091.png,1562,960,1499520,3970,0.00264751387110542,0.264751387110542
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\092.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\092.png,1562,960,1499520,4316,0.002878254374733248,0.2878254374733248
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\093.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\093.png,1562,960,1499520,2778,0.0018525928297055058,0.18525928297055058
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\094.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\094.png,1562,960,1499520,3326,0.0022180431071276143,0.22180431071276144
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\095.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\095.png,1562,960,1499520,3172,0.0021153435766111824,0.21153435766111825
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\096.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\096.png,1562,960,1499520,1939,0.0012930804524114382,0.1293080452411438
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\097.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\097.png,1562,960,1499520,2150,0.0014337921468203158,0.14337921468203157
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\098.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\098.png,1562,960,1499520,2268,0.0015124839948783611,0.1512483994878361
VisA,pcb3,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb3\Data\Images\Anomaly\099.JPG,D:\patchcore\data\VisA\pcb3\Data\Masks\Anomaly\099.png,1562,960,1499520,3505,0.002337414639351259,0.2337414639351259
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\000.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\000.png,1358,1104,1499232,41643,0.027776221425369788,2.7776221425369787
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\001.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\001.png,1358,1104,1499232,30863,0.02058587330046317,2.058587330046317
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\002.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\002.png,1358,1104,1499232,39048,0.026045335211628353,2.604533521162835
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\003.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\003.png,1358,1104,1499232,15000,0.010005122622782865,1.0005122622782865
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\004.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\004.png,1358,1104,1499232,39939,0.026639639495421655,2.6639639495421656
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\005.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\005.png,1358,1104,1499232,3188,0.002126422061428785,0.2126422061428785
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\006.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\006.png,1358,1104,1499232,25986,0.017332874431709035,1.7332874431709036
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\007.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\007.png,1358,1104,1499232,4272,0.00284945892296856,0.284945892296856
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\008.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\008.png,1358,1104,1499232,6558,0.004374239610680669,0.43742396106806686
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\009.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\009.png,1358,1104,1499232,25028,0.016693880600200637,1.6693880600200637
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\010.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\010.png,1358,1104,1499232,24121,0.0160889041856097,1.6088904185609698
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\011.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\011.png,1358,1104,1499232,10161,0.006777470064673112,0.6777470064673112
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\012.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\012.png,1358,1104,1499232,5298,0.0035338093103669077,0.35338093103669077
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\013.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\013.png,1358,1104,1499232,15090,0.010065153358519562,1.006515335851956
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\014.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\014.png,1358,1104,1499232,15318,0.010217231222385862,1.021723122238586
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\015.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\015.png,1358,1104,1499232,5640,0.003761926106166357,0.3761926106166357
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\016.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\016.png,1358,1104,1499232,21670,0.014454067149046979,1.4454067149046979
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\017.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\017.png,1358,1104,1499232,27157,0.01811394100446095,1.811394100446095
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\018.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\018.png,1358,1104,1499232,10410,0.0069435551002113086,0.6943555100211308
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\019.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\019.png,1358,1104,1499232,40981,0.027334662013617637,2.7334662013617637
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\020.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\020.png,1358,1104,1499232,7706,0.005139964995410984,0.5139964995410984
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\021.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\021.png,1358,1104,1499232,5009,0.0033410439478346247,0.3341043947834625
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\022.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\022.png,1358,1104,1499232,6397,0.004266851294529465,0.42668512945294657
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\023.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\023.png,1358,1104,1499232,12841,0.008565051973276984,0.8565051973276984
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\024.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\024.png,1358,1104,1499232,13012,0.00867911037117671,0.8679110371176709
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\025.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\025.png,1358,1104,1499232,8560,0.005709589976734755,0.5709589976734755
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\026.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\026.png,1358,1104,1499232,8292,0.005530831785874367,0.5530831785874367
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\027.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\027.png,1358,1104,1499232,10519,0.007016258991270197,0.7016258991270197
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\028.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\028.png,1358,1104,1499232,8842,0.005897686282043073,0.5897686282043073
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\029.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\029.png,1358,1104,1499232,10211,0.006810820473415722,0.6810820473415722
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\030.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\030.png,1358,1104,1499232,3202,0.0021357601758767155,0.21357601758767156
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\031.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\031.png,1358,1104,1499232,40870,0.027260624106209046,2.7260624106209046
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\032.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\032.png,1358,1104,1499232,5402,0.003603178160551536,0.36031781605515356
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\033.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\033.png,1358,1104,1499232,14868,0.009917077543702376,0.9917077543702376
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\034.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\034.png,1358,1104,1499232,41408,0.027619474504279526,2.7619474504279524
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\035.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\035.png,1358,1104,1499232,23762,0.015849448250837762,1.5849448250837763
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\036.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\036.png,1358,1104,1499232,9215,0.00614648033126294,0.614648033126294
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\037.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\037.png,1358,1104,1499232,5142,0.003429756035089966,0.3429756035089966
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\038.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\038.png,1358,1104,1499232,2940,0.0019610040340654416,0.19610040340654417
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\039.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\039.png,1358,1104,1499232,31984,0.021333589464472478,2.133358946447248
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\040.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\040.png,1358,1104,1499232,43287,0.02887278286482679,2.887278286482679
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\041.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\041.png,1358,1104,1499232,8140,0.005429446543296835,0.5429446543296834
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\042.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\042.png,1358,1104,1499232,26614,0.01775175556551621,1.7751755565516212
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\043.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\043.png,1358,1104,1499232,5359,0.0035744968090328914,0.35744968090328916
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\044.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\044.png,1358,1104,1499232,8220,0.00548280719728501,0.548280719728501
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\045.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\045.png,1358,1104,1499232,41595,0.027744205032976883,2.774420503297688
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\046.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\046.png,1358,1104,1499232,1247,0.0008317591940406821,0.08317591940406821
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\047.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\047.png,1358,1104,1499232,32030,0.02136427184051568,2.136427184051568
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\048.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\048.png,1358,1104,1499232,11341,0.007564539710998698,0.7564539710998698
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\049.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\049.png,1358,1104,1499232,43033,0.028703362788414333,2.8703362788414335
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\050.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\050.png,1358,1104,1499232,39962,0.026654980683443255,2.6654980683443257
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\051.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\051.png,1358,1104,1499232,8713,0.00581164222748714,0.581164222748714
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\052.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\052.png,1358,1104,1499232,48945,0.03264671511814049,3.264671511814049
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\053.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\053.png,1358,1104,1499232,52344,0.034913875904463085,3.4913875904463083
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\054.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\054.png,1358,1104,1499232,12770,0.00851769439286248,0.8517694392862479
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\055.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\055.png,1358,1104,1499232,9179,0.006122468036968261,0.612246803696826
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\056.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\056.png,1358,1104,1499232,29107,0.019414606945422724,1.9414606945422723
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\057.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\057.png,1358,1104,1499232,52866,0.03526205417173593,3.526205417173593
VisA,pcb4,anomaly,test,anomaly,D:\patchcore\data\VisA\pcb4\Data\Images\Anomaly\058.JPG,D:\patchcore\data\VisA\pcb4\Data\Masks\Anomaly\058.png,1358,1104,1499232,4342,0.002896149495208213,0.28961494952082134
